Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
243.754115,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
243.754115,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
244.004063,SpreadTrader,Tick,390,387,3,3304,3305,20.87,-291.37,-294.37
244.004063,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
244.004063,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
244.254787,SpreadTrader,Tick,390,387,3,3304,3305,20.87,-291.37,-294.37
244.254787,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
244.254787,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
244.503738,SpreadTrader,Tick,390,387,3,3304,3305,20.87,-291.37,-294.37
244.503738,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
244.503738,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
244.75023,SpreadTrader,Tick,390,387,3,3304,3305,20.87,-291.37,-294.37
244.75023,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
244.75023,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
245.003664,SpreadTrader,Tick,390,387,3,3304,3305,20.87,-291.37,-294.37
245.003664,PriceTrader,Tick,949,934,15,3304,3305,294.62,-206.62,-221.62
245.003664,BaseAutoTrader,Tick,929,914,15,3304,3305,292.87,-219.87,-234.87
245.255245,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
245.255245,PriceTrader,Tick,949,934,15,3304,3304,294.62,-206.62,-206.62
245.255245,BaseAutoTrader,Tick,929,914,15,3304,3304,292.87,-219.87,-219.87
245.502454,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
245.502454,PriceTrader,Tick,949,934,15,3304,3304,294.62,-206.62,-206.62
245.502454,BaseAutoTrader,Tick,929,914,15,3304,3304,292.87,-219.87,-219.87
245.750483,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
245.750483,PriceTrader,Tick,952,934,18,3303,3303,293.63,-201.13,-201.13
245.750483,BaseAutoTrader,Tick,929,914,15,3303,3303,292.87,-219.87,-219.87
246.000814,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
246.000814,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
246.000814,BaseAutoTrader,Tick,929,924,5,3304,3304,299.48,-231.48,-231.48
246.25528,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
246.25528,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
246.25528,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
246.504113,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
246.504113,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
246.504113,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
246.755234,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
246.755234,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
246.755234,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
247.005213,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
247.005213,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
247.005213,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
247.255245,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
247.255245,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
247.255245,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
247.502792,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
247.502792,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
247.502792,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
247.7545,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
247.7545,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
247.7545,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
248.00038,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
248.00038,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
248.00038,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
248.251436,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
248.251436,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
248.251436,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
248.501087,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
248.501087,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
248.501087,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
248.755129,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
248.755129,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
248.755129,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
249.002355,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
249.002355,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
249.002355,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
249.250149,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
249.250149,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
249.250149,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
249.505239,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
249.505239,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
249.505239,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
249.754769,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
249.754769,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
249.754769,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
250.000526,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
250.000526,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
250.000526,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
250.252307,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
250.252307,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
250.252307,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
250.504272,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
250.504272,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
250.504272,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
250.753349,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
250.753349,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
250.753349,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
251.005062,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
251.005062,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
251.005062,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
251.252954,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
251.252954,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
251.252954,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
251.505238,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
251.505238,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
251.505238,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
251.751279,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
251.751279,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
251.751279,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
252.001888,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
252.001888,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
252.001888,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
252.252065,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
252.252065,PriceTrader,Tick,959,944,15,3304,3304,297.93,-206.93,-206.93
252.252065,BaseAutoTrader,Tick,939,924,15,3304,3304,306.09,-233.09,-233.09
252.502808,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
252.502808,PriceTrader,Tick,959,944,15,3304,3303,297.93,-206.93,-191.93
252.502808,BaseAutoTrader,Tick,939,924,15,3304,3303,306.09,-233.09,-218.09
252.751729,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
252.751729,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
252.751729,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
253.002402,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
253.002402,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
253.002402,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
253.250802,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
253.250802,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
253.250802,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
253.500893,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
253.500893,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
253.500893,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
253.754054,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
253.754054,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
253.754054,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
254.004303,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
254.004303,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
254.004303,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
254.25405,SpreadTrader,Tick,390,387,3,3303,3303,20.87,-291.37,-291.37
254.25405,PriceTrader,Tick,959,954,5,3303,3303,304.54,-218.54,-218.54
254.25405,BaseAutoTrader,Tick,939,934,5,3303,3303,312.7,-244.7,-244.7
254.505237,SpreadTrader,Tick,390,387,3,3303,3302,20.87,-291.37,-288.37
254.505237,PriceTrader,Tick,959,964,-5,3303,3302,311.15,-220.15,-225.15
254.505237,BaseAutoTrader,Tick,939,944,-5,3303,3302,319.31,-246.31,-251.31
254.753789,SpreadTrader,Tick,390,387,3,3303,3302,20.87,-291.37,-288.37
254.753789,PriceTrader,Tick,959,964,-5,3303,3302,311.15,-220.15,-225.15
254.753789,BaseAutoTrader,Tick,939,944,-5,3303,3302,319.31,-246.31,-251.31
255.000991,SpreadTrader,Tick,390,387,3,3303,3302,20.87,-291.37,-288.37
255.000991,PriceTrader,Tick,959,964,-5,3303,3302,311.15,-220.15,-225.15
255.000991,BaseAutoTrader,Tick,939,944,-5,3303,3302,319.31,-246.31,-251.31
255.250251,SpreadTrader,Tick,390,387,3,3303,3301,20.87,-291.37,-285.37
255.250251,PriceTrader,Tick,959,964,-5,3303,3301,311.15,-220.15,-230.15
255.250251,BaseAutoTrader,Tick,939,944,-5,3303,3301,319.31,-246.31,-256.31
255.502429,SpreadTrader,Tick,390,387,3,3303,3301,20.87,-291.37,-285.37
255.502429,PriceTrader,Tick,959,974,-15,3303,3301,317.76,-211.76,-241.76
255.502429,BaseAutoTrader,Tick,939,954,-15,3303,3301,325.92,-237.92,-267.92
255.752668,SpreadTrader,Tick,390,387,3,3303,3302,20.87,-291.37,-288.37
255.752668,PriceTrader,Tick,959,974,-15,3303,3302,317.76,-211.76,-226.76
255.752668,BaseAutoTrader,Tick,939,954,-15,3303,3302,325.92,-237.92,-252.92
256.005234,SpreadTrader,Tick,390,387,3,3303,3302,20.87,-291.37,-288.37
256.005234,PriceTrader,Tick,959,974,-15,3303,3302,317.76,-211.76,-226.76
256.005234,BaseAutoTrader,Tick,939,954,-15,3303,3302,325.92,-237.92,-252.92
256.25525,SpreadTrader,Tick,390,387,3,3304,3302,20.87,-291.37,-285.37
256.25525,PriceTrader,Tick,969,974,-5,3304,3302,324.37,-233.37,-243.37
256.25525,BaseAutoTrader,Tick,949,954,-5,3304,3302,332.53,-259.53,-269.53
256.503472,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
256.503472,PriceTrader,Tick,969,974,-5,3304,3303,324.37,-233.37,-238.37
256.503472,BaseAutoTrader,Tick,949,954,-5,3304,3303,332.53,-259.53,-264.53
256.754625,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
256.754625,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
256.754625,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
257.000364,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
257.000364,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
257.000364,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
257.253511,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
257.253511,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
257.253511,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
257.501132,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
257.501132,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
257.501132,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
257.750598,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
257.750598,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
257.750598,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
258.001027,SpreadTrader,Tick,390,387,3,3304,3303,20.87,-291.37,-288.37
258.001027,PriceTrader,Tick,979,974,5,3304,3303,330.98,-244.98,-239.98
258.001027,BaseAutoTrader,Tick,959,954,5,3304,3303,339.14,-271.14,-266.14
258.253479,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
258.253479,PriceTrader,Tick,979,974,5,3304,3304,330.98,-244.98,-244.98
258.253479,BaseAutoTrader,Tick,959,954,5,3304,3304,339.14,-271.14,-271.14
258.503071,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
258.503071,PriceTrader,Tick,989,974,15,3304,3304,337.59,-246.59,-246.59
258.503071,BaseAutoTrader,Tick,969,954,15,3304,3304,345.75,-272.75,-272.75
258.751111,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
258.751111,PriceTrader,Tick,989,974,15,3304,3304,337.59,-246.59,-246.59
258.751111,BaseAutoTrader,Tick,969,954,15,3304,3304,345.75,-272.75,-272.75
259.002727,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
259.002727,PriceTrader,Tick,989,984,5,3304,3304,344.2,-258.2,-258.2
259.002727,BaseAutoTrader,Tick,969,964,5,3304,3304,352.36,-284.36,-284.36
259.253956,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
259.253956,PriceTrader,Tick,989,984,5,3304,3304,344.2,-258.2,-258.2
259.253956,BaseAutoTrader,Tick,969,964,5,3304,3304,352.36,-284.36,-284.36
259.504485,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
259.504485,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
259.504485,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
259.751162,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
259.751162,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
259.751162,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
260.005263,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
260.005263,PriceTrader,Tick,989,984,5,3304,3304,344.2,-258.2,-258.2
260.005263,BaseAutoTrader,Tick,969,964,5,3304,3304,352.36,-284.36,-284.36
260.255184,SpreadTrader,Tick,390,387,3,3304,3304,20.87,-291.37,-291.37
260.255184,PriceTrader,Tick,989,984,5,3304,3304,344.2,-258.2,-258.2
260.255184,BaseAutoTrader,Tick,969,964,5,3304,3304,352.36,-284.36,-284.36
260.503241,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
260.503241,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
260.503241,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
260.750105,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
260.750105,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
260.750105,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
261.000194,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
261.000194,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
261.000194,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
261.255238,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
261.255238,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
261.255238,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
261.501783,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
261.501783,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
261.501783,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
261.755254,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
261.755254,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
261.755254,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
262.00222,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
262.00222,PriceTrader,Tick,989,984,5,3303,3304,344.2,-258.2,-263.2
262.00222,BaseAutoTrader,Tick,969,964,5,3303,3304,352.36,-284.36,-289.36
262.255223,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
262.255223,PriceTrader,Tick,999,984,15,3303,3304,340.9,-249.9,-264.9
262.255223,BaseAutoTrader,Tick,979,964,15,3303,3304,349.06,-276.06,-291.06
262.503435,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
262.503435,PriceTrader,Tick,999,994,5,3303,3304,347.51,-261.51,-266.51
262.503435,BaseAutoTrader,Tick,979,974,5,3303,3304,355.67,-287.67,-292.67
262.750998,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
262.750998,PriceTrader,Tick,1009,994,15,3303,3304,354.12,-263.12,-278.12
262.750998,BaseAutoTrader,Tick,983,974,9,3303,3304,358.31,-288.31,-297.31
263.001978,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
263.001978,PriceTrader,Tick,1009,1000,9,3303,3304,358.08,-270.08,-279.08
263.001978,BaseAutoTrader,Tick,989,974,15,3303,3304,356.33,-283.33,-298.33
263.255272,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
263.255272,PriceTrader,Tick,1019,1000,19,3303,3304,364.69,-271.69,-290.69
263.255272,BaseAutoTrader,Tick,989,984,5,3303,3304,353.03,-285.03,-290.03
263.502898,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
263.502898,PriceTrader,Tick,1019,1010,9,3303,3304,371.3,-283.3,-292.3
263.502898,BaseAutoTrader,Tick,999,984,15,3303,3304,349.73,-276.73,-291.73
263.755247,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
263.755247,PriceTrader,Tick,1029,1010,19,3303,3304,377.91,-284.91,-303.91
263.755247,BaseAutoTrader,Tick,999,994,5,3303,3304,346.43,-278.43,-283.43
264.00305,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
264.00305,PriceTrader,Tick,1029,1020,9,3303,3304,384.52,-296.52,-305.52
264.00305,BaseAutoTrader,Tick,1009,994,15,3303,3304,343.13,-270.13,-285.13
264.255123,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
264.255123,PriceTrader,Tick,1039,1020,19,3303,3304,381.22,-288.22,-307.22
264.255123,BaseAutoTrader,Tick,1009,1004,5,3303,3304,349.74,-281.74,-286.74
264.50528,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
264.50528,PriceTrader,Tick,1039,1020,19,3303,3304,381.22,-288.22,-307.22
264.50528,BaseAutoTrader,Tick,1019,1004,15,3303,3304,356.35,-283.35,-298.35
264.753926,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
264.753926,PriceTrader,Tick,1039,1020,19,3303,3304,381.22,-288.22,-307.22
264.753926,BaseAutoTrader,Tick,1019,1004,15,3303,3304,356.35,-283.35,-298.35
265.000369,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
265.000369,PriceTrader,Tick,1039,1020,19,3303,3304,381.22,-288.22,-307.22
265.000369,BaseAutoTrader,Tick,1019,1004,15,3303,3304,356.35,-283.35,-298.35
265.250889,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
265.250889,PriceTrader,Tick,1039,1020,19,3303,3304,381.22,-288.22,-307.22
265.250889,BaseAutoTrader,Tick,1019,1004,15,3303,3304,356.35,-283.35,-298.35
265.502384,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
265.502384,PriceTrader,Tick,1049,1020,29,3303,3304,387.83,-279.83,-308.83
265.502384,BaseAutoTrader,Tick,1029,1004,25,3303,3304,362.96,-274.96,-299.96
265.752349,SpreadTrader,Tick,390,387,3,3303,3304,20.87,-291.37,-294.37
265.752349,PriceTrader,Tick,1049,1020,29,3303,3304,387.83,-279.83,-308.83
265.752349,BaseAutoTrader,Tick,1029,1004,25,3303,3304,362.96,-274.96,-299.96
266.001607,SpreadTrader,Tick,390,407,-17,3305,3304,14.26,-294.76,-311.76
266.001607,PriceTrader,Tick,1049,1030,19,3305,3304,384.53,-291.53,-272.53
266.001607,BaseAutoTrader,Tick,1029,1014,15,3305,3304,359.66,-286.66,-271.66
266.25107,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
266.25107,PriceTrader,Tick,1049,1040,9,3304,3304,381.23,-293.23,-293.23
266.25107,BaseAutoTrader,Tick,1029,1024,5,3304,3304,356.36,-288.36,-288.36
266.500339,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
266.500339,PriceTrader,Tick,1049,1040,9,3304,3304,381.23,-293.23,-293.23
266.500339,BaseAutoTrader,Tick,1029,1024,5,3304,3304,356.36,-288.36,-288.36
266.752406,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
266.752406,PriceTrader,Tick,1049,1040,9,3304,3304,381.23,-293.23,-293.23
266.752406,BaseAutoTrader,Tick,1029,1024,5,3304,3304,356.36,-288.36,-288.36
267.001268,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
267.001268,PriceTrader,Tick,1049,1040,9,3304,3304,381.23,-293.23,-293.23
267.001268,BaseAutoTrader,Tick,1029,1024,5,3304,3304,356.36,-288.36,-288.36
267.255,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
267.255,PriceTrader,Tick,1059,1040,19,3304,3304,377.93,-284.93,-284.93
267.255,BaseAutoTrader,Tick,1039,1024,15,3304,3304,353.06,-280.06,-280.06
267.502784,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
267.502784,PriceTrader,Tick,1059,1040,19,3304,3304,377.93,-284.93,-284.93
267.502784,BaseAutoTrader,Tick,1039,1024,15,3304,3304,353.06,-280.06,-280.06
267.753399,SpreadTrader,Tick,410,407,3,3304,3304,27.48,-297.98,-297.98
267.753399,PriceTrader,Tick,1059,1040,19,3304,3304,377.93,-284.93,-284.93
267.753399,BaseAutoTrader,Tick,1039,1024,15,3304,3304,353.06,-280.06,-280.06
268.001582,SpreadTrader,Tick,410,427,-17,3304,3304,20.87,-301.37,-301.37
268.001582,PriceTrader,Tick,1059,1050,9,3304,3304,374.63,-286.63,-286.63
268.001582,BaseAutoTrader,Tick,1039,1034,5,3304,3304,349.76,-281.76,-281.76
268.252228,SpreadTrader,Tick,410,427,-17,3304,3304,20.87,-301.37,-301.37
268.252228,PriceTrader,Tick,1069,1050,19,3304,3304,371.33,-278.33,-278.33
268.252228,BaseAutoTrader,Tick,1049,1034,15,3304,3304,346.46,-273.46,-273.46
268.50295,SpreadTrader,Tick,410,427,-17,3304,3304,20.87,-301.37,-301.37
268.50295,PriceTrader,Tick,1069,1050,19,3304,3304,371.33,-278.33,-278.33
268.50295,BaseAutoTrader,Tick,1049,1034,15,3304,3304,346.46,-273.46,-273.46
268.753177,SpreadTrader,Tick,410,427,-17,3304,3304,20.87,-301.37,-301.37
268.753177,PriceTrader,Tick,1069,1050,19,3304,3304,371.33,-278.33,-278.33
268.753177,BaseAutoTrader,Tick,1049,1034,15,3304,3304,346.46,-273.46,-273.46
269.003401,SpreadTrader,Tick,410,427,-17,3304,3304,20.87,-301.37,-301.37
269.003401,PriceTrader,Tick,1069,1050,19,3304,3304,371.33,-278.33,-278.33
269.003401,BaseAutoTrader,Tick,1049,1034,15,3304,3304,346.46,-273.46,-273.46
269.250682,SpreadTrader,Tick,410,427,-17,3304,3305,20.87,-301.37,-284.37
269.250682,PriceTrader,Tick,1069,1050,19,3304,3305,371.33,-278.33,-297.33
269.250682,BaseAutoTrader,Tick,1049,1034,15,3304,3305,346.46,-273.46,-288.46
269.502396,SpreadTrader,Tick,410,427,-17,3304,3305,20.87,-301.37,-284.37
269.502396,PriceTrader,Tick,1079,1050,29,3304,3305,377.94,-269.94,-298.94
269.502396,BaseAutoTrader,Tick,1059,1034,25,3304,3305,353.07,-265.07,-290.07
269.753628,SpreadTrader,Tick,410,427,-17,3304,3305,20.87,-301.37,-284.37
269.753628,PriceTrader,Tick,1079,1050,29,3304,3305,377.94,-269.94,-298.94
269.753628,BaseAutoTrader,Tick,1059,1034,25,3304,3305,353.07,-265.07,-290.07
270.004046,SpreadTrader,Tick,410,427,-17,3303,3305,20.87,-301.37,-267.37
270.004046,PriceTrader,Tick,1079,1060,19,3303,3305,384.55,-291.55,-329.55
270.004046,BaseAutoTrader,Tick,1059,1044,15,3303,3305,359.68,-286.68,-316.68
270.253151,SpreadTrader,Tick,410,427,-17,3303,3305,20.87,-301.37,-267.37
