Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
265.996237,SpreadTrader,Hedge,78,0,B,20,3304,,
266.000335,,Insert,1743803,0,A,100,3305,G,
266.000479,,Insert,1660700,0,A,100,3307,G,
266.000523,,Insert,1739052,0,A,2000,3307,G,
266.000573,,Cancel,1643884,,,-2000,,,
266.001579,,Insert,1667414,0,A,400,3309,G,
266.005149,BaseAutoTrader,Cancel,528,,,-10,,,
266.005346,BaseAutoTrader,Insert,530,1,B,10,3303,G,
266.005544,BaseAutoTrader,Insert,531,1,A,10,3304,G,
266.005728,PriceTrader,Cancel,535,,,-10,,,
266.005891,PriceTrader,Insert,537,1,B,10,3303,G,
266.006047,PriceTrader,Insert,538,1,A,10,3304,G,
266.006291,SpreadTrader,Cancel,77,,,-20,,,
266.006441,SpreadTrader,Insert,79,1,B,20,3304,G,
266.006441,BaseAutoTrader,Trade,531,1,A,10,3304,,-3.3
266.006441,BaseAutoTrader,Hedge,531,0,B,10,3304,,
266.006441,PriceTrader,Trade,538,1,A,10,3304,,-3.3
266.006441,PriceTrader,Hedge,538,0,B,10,3304,,
266.006441,SpreadTrader,Trade,79,1,B,20,3304,,13.22
266.006441,SpreadTrader,Hedge,79,0,A,20,3304,,
266.007354,SpreadTrader,Insert,80,1,A,20,3307,G,
266.009715,,Insert,5001056,1,A,3,3306,G,
266.067813,,Insert,5001057,1,A,61,3306,G,
266.114806,,Cancel,7022018,,,-10000,,,
266.114806,,Cancel,7022019,,,-10000,,,
266.114806,,Insert,7022020,1,A,10000,3307,G,
266.114806,,Insert,7022021,1,B,10000,3302,G,
266.118456,,Insert,1906724,0,B,200,3303,G,
266.171019,,Insert,5001058,1,A,226,3305,G,
266.252936,BaseAutoTrader,Cancel,530,,,-10,,,
266.253119,BaseAutoTrader,Insert,532,1,B,10,3304,G,
266.25333,BaseAutoTrader,Insert,533,1,A,10,3305,G,
266.253503,PriceTrader,Cancel,537,,,-10,,,
266.253636,PriceTrader,Insert,539,1,B,10,3304,G,
266.253782,PriceTrader,Insert,540,1,A,10,3305,G,
266.624127,,Insert,5001059,1,A,14,3306,G,
266.663912,,Insert,5001060,1,B,109,3304,G,
266.688288,,Cancel,7022020,,,-10000,,,
266.688288,,Cancel,7022021,,,-10000,,,
266.688288,,Insert,7022022,1,A,10000,3307,G,
266.688288,,Insert,7022023,1,B,10000,3302,G,
266.810423,,Insert,1676036,0,B,100,3303,G,
266.810641,,Insert,1919847,0,B,2000,3300,G,
266.810696,,Cancel,1919847,,,-2000,,,
267.093553,,Cancel,1708393,,,-500,,,
267.21355,,Insert,5001061,1,A,212,3304,G,
267.21355,BaseAutoTrader,Trade,532,1,B,10,3304,,-3.3
267.21355,BaseAutoTrader,Hedge,532,0,A,10,3304,,
267.21355,PriceTrader,Trade,539,1,B,10,3304,,-3.3
267.21355,PriceTrader,Hedge,539,0,A,10,3304,,
267.257849,PriceTrader,Cancel,540,,,-10,,,
267.258072,PriceTrader,Insert,541,1,B,10,3303,G,
267.258459,PriceTrader,Insert,542,1,A,10,3304,G,
267.258743,BaseAutoTrader,Cancel,533,,,-10,,,
267.258991,BaseAutoTrader,Insert,534,1,B,10,3303,G,
267.259225,BaseAutoTrader,Insert,535,1,A,10,3304,G,
267.259545,SpreadTrader,Cancel,80,,,-20,,,
267.259764,SpreadTrader,Insert,81,1,B,20,3302,G,
267.259928,SpreadTrader,Insert,82,1,A,20,3304,G,
267.47898,,Insert,5001062,1,B,38,3305,G,
267.815632,,Insert,5001063,1,B,275,3304,G,
267.815632,PriceTrader,Trade,542,1,A,10,3304,,-3.3
267.815632,PriceTrader,Hedge,542,0,B,10,3304,,
267.815632,BaseAutoTrader,Trade,535,1,A,10,3304,,-3.3
267.815632,BaseAutoTrader,Hedge,535,0,B,10,3304,,
267.815632,SpreadTrader,Trade,82,1,A,20,3304,,-6.61
267.815632,SpreadTrader,Hedge,82,0,B,20,3304,,
267.90571,,Insert,5001064,1,B,38,3303,G,
268.003547,BaseAutoTrader,Cancel,534,,,-10,,,
268.003736,BaseAutoTrader,Insert,536,1,B,10,3304,G,
268.003872,BaseAutoTrader,Insert,537,1,A,10,3305,G,
268.004012,PriceTrader,Cancel,541,,,-10,,,
268.00412,PriceTrader,Insert,543,1,B,10,3304,G,
268.004242,PriceTrader,Insert,544,1,A,10,3305,G,
268.024466,,Insert,5001065,1,A,298,3304,G,
268.024466,BaseAutoTrader,Trade,536,1,B,10,3304,,-3.3
268.024466,BaseAutoTrader,Hedge,536,0,A,10,3304,,
268.024466,PriceTrader,Trade,543,1,B,10,3304,,-3.3
268.024466,PriceTrader,Hedge,543,0,A,10,3304,,
268.061028,,Cancel,7022022,,,-10000,,,
268.061028,,Cancel,7022023,,,-10000,,,
268.061028,,Insert,7022024,1,A,10000,3307,G,
268.061028,,Insert,7022025,1,B,10000,3302,G,
268.254299,PriceTrader,Cancel,544,,,-10,,,
268.254482,PriceTrader,Insert,545,1,B,10,3303,G,
268.254665,PriceTrader,Insert,546,1,A,10,3304,G,
268.254868,BaseAutoTrader,Cancel,537,,,-10,,,
268.255009,BaseAutoTrader,Insert,538,1,B,10,3303,G,
268.255162,BaseAutoTrader,Insert,539,1,A,10,3304,G,
268.3031,,Insert,1768790,0,A,100,3305,G,
268.620954,,Cancel,7022024,,,-10000,,,
268.620954,,Cancel,7022025,,,-10000,,,
268.620954,,Insert,7022026,1,A,10000,3307,G,
268.620954,,Insert,7022027,1,B,10000,3302,G,
268.706092,,Insert,1606471,0,B,100,3301,G,
268.799893,,Insert,5001066,1,A,98,3305,G,
268.976853,,Cancel,7022026,,,-10000,,,
268.976853,,Cancel,7022027,,,-10000,,,
268.976853,,Insert,7022028,1,A,10000,3307,G,
268.976853,,Insert,7022029,1,B,10000,3302,G,
269.006088,,Insert,1865344,0,B,300,3305,F,
269.006088,,Insert,1965426,0,B,300,3305,F,
269.006088,,Insert,1758446,0,B,100,3305,F,
269.006088,,Insert,1811874,0,B,1200,3305,F,
269.006164,,Cancel,7022028,,,-10000,,,
269.006164,,Cancel,7022029,,,-10000,,,
269.006164,,Insert,7022030,1,A,10000,3307,G,
269.006164,,Insert,7022031,1,B,10000,3302,G,
269.00623,,Cancel,1676788,,,-100,,,
269.006235,,Insert,1790903,0,B,100,3304,G,
269.006264,,Insert,1784215,0,B,200,3304,G,
269.006273,,Insert,1947075,0,B,1500,3303,G,
269.006284,,Cancel,1837358,,,-200,,,
269.006292,,Insert,1947222,0,B,300,3304,G,
269.006302,,Cancel,1886290,,,-1500,,,
269.006318,,Insert,1751772,0,B,100,3302,G,
269.006393,,Cancel,1660700,,,-100,,,
269.0064,,Insert,1833269,0,B,200,3305,F,
269.0064,,Insert,1796677,0,B,100,3305,F,
269.0064,,Insert,1628566,0,B,500,3305,F,
269.0064,,Insert,1711718,0,B,100,3305,F,
269.0064,,Insert,1920707,0,B,100,3305,F,
269.006459,,Insert,1632769,0,B,2000,3302,G,
269.006468,,Insert,1614442,0,A,1500,3307,G,
269.006478,,Insert,1924364,0,B,2000,3298,G,
269.006485,,Cancel,1739052,,,-2000,,,
269.006525,,Cancel,1668027,,,-2000,,,
269.006567,,Insert,1913228,0,B,200,3305,G,
269.006581,,Cancel,1877832,,,-1500,,,
269.006589,,Insert,1721393,0,A,200,3306,G,
269.006598,,Insert,1590910,0,B,1500,3304,G,
269.006608,,Insert,1908411,0,B,100,3304,G,
269.00663,,Cancel,1576885,,,-100,,,
269.00663,,Insert,1614714,0,A,2000,3310,G,
269.006653,,Cancel,1854822,,,-100,,,
269.006653,,Cancel,1760008,,,-1000,,,
269.006662,,Insert,1953864,0,B,100,3303,G,
269.006696,,Cancel,1697613,,,-100,,,
269.006696,,Cancel,1957694,,,-2000,,,
269.006703,,Insert,1962419,0,A,2000,3312,G,
269.006713,,Insert,1764022,0,B,2000,3301,G,
269.006721,,Cancel,1896720,,,-500,,,
269.006729,,Cancel,1721393,,,-200,,,
269.006769,,Cancel,1616282,,,-2000,,,
269.006794,,Cancel,1614442,,,-1500,,,
269.006802,,Insert,1895624,0,A,1500,3308,G,
269.006819,,Insert,1741055,0,B,2000,3300,G,
269.006898,,Insert,1846627,0,B,100,3303,G,
269.006917,,Insert,1896456,0,B,2000,3303,G,
269.006963,,Cancel,1741055,,,-2000,,,
269.012563,,Insert,1657062,0,B,500,3304,G,
269.01757,,Insert,1657810,0,B,100,3304,G,
269.022535,,Insert,1750408,0,A,100,3320,G,
269.022634,,Cancel,1614714,,,-2000,,,
269.022756,,Insert,1582215,0,A,2000,3311,G,
269.022791,,Cancel,1962419,,,-2000,,,
269.028219,,Insert,1799921,0,B,100,3303,G,
269.044359,,Cancel,1654672,,,-600,,,
269.044386,,Cancel,1726597,,,-300,,,
269.046638,,Insert,1938030,0,A,2000,3312,G,
269.046687,,Cancel,1938030,,,-2000,,,
269.05634,,Insert,5001067,1,B,57,3305,G,
269.072263,,Cancel,1767391,,,-400,,,
269.07232,,Insert,1864684,0,A,100,3308,G,
269.072579,,Insert,1939882,0,A,2000,3312,G,
269.072626,,Cancel,1939882,,,-2000,,,
269.082332,,Cancel,1669863,,,-100,,,
269.098858,,Cancel,7022030,,,-10000,,,
269.098858,,Cancel,7022031,,,-10000,,,
269.098858,,Insert,7022032,1,A,10000,3308,G,
269.098858,,Insert,7022033,1,B,10000,3303,G,
269.1049,,Insert,1860969,0,A,400,3310,G,
269.107327,,Insert,1579210,0,A,2000,3312,G,
269.107374,,Cancel,1579210,,,-2000,,,
269.26509,BaseAutoTrader,Cancel,538,,,-10,,,
269.265246,BaseAutoTrader,Cancel,539,,,-10,,,
269.265376,BaseAutoTrader,Insert,540,1,B,10,3304,G,
269.265376,BaseAutoTrader,Trade,540,1,B,10,3304,,6.61
269.265376,BaseAutoTrader,Hedge,540,0,A,10,3305,,
269.265765,BaseAutoTrader,Insert,541,1,A,10,3305,G,
269.26593,PriceTrader,Cancel,545,,,-10,,,
269.266045,PriceTrader,Cancel,546,,,-10,,,
269.266173,PriceTrader,Insert,547,1,B,10,3304,G,
269.266173,PriceTrader,Trade,547,1,B,10,3304,,6.61
269.266173,PriceTrader,Hedge,547,0,A,10,3305,,
269.266491,PriceTrader,Insert,548,1,A,10,3305,G,
269.338155,,Insert,1895734,0,A,1400,3306,G,
269.338219,,Insert,1721963,0,A,100,3307,G,
269.338248,,Insert,1966518,0,A,1500,3307,G,
269.338292,,Cancel,1846627,,,-100,,,
269.338355,,Cancel,1896456,,,-2000,,,
269.338485,,Insert,1977829,0,B,2000,3300,G,
269.338561,,Insert,1720607,0,A,2000,3310,G,
269.338607,,Cancel,1582215,,,-2000,,,
269.353479,,Cancel,1609067,,,-400,,,
269.382331,,Cancel,1864684,,,-100,,,
269.387227,,Insert,1658525,0,B,400,3301,G,
269.399984,,Insert,5001068,1,A,47,3304,G,
269.403369,,Insert,1662526,0,A,400,3310,G,
269.438563,,Insert,1592584,0,B,2000,3302,G,
269.438617,,Cancel,1592584,,,-2000,,,
269.43873,,Cancel,1720607,,,-2000,,,
269.43885,,Insert,1978380,0,A,2000,3311,G,
269.451016,,Insert,1971549,0,A,100,3305,F,
269.45122,,Insert,1768827,0,A,2000,3310,G,
269.451258,,Cancel,1978380,,,-2000,,,
269.5076,BaseAutoTrader,Cancel,541,,,-10,,,
269.507787,BaseAutoTrader,Insert,542,1,B,10,3303,G,
269.507958,BaseAutoTrader,Insert,543,1,A,10,3304,G,
269.508145,PriceTrader,Cancel,548,,,-10,,,
269.508335,PriceTrader,Insert,549,1,B,10,3303,G,
269.508469,PriceTrader,Insert,550,1,A,10,3304,G,
269.560526,,Insert,5001069,1,B,7,3306,G,
269.568002,,Cancel,7022032,,,-10000,,,
269.568002,,Cancel,7022033,,,-10000,,,
269.568002,,Insert,7022034,1,A,10000,3308,G,
269.568002,,Insert,7022035,1,B,10000,3303,G,
269.603506,,Insert,1998375,0,A,200,3306,G,
269.60371,,Insert,1979411,0,A,2000,3311,G,
269.603756,,Cancel,1979411,,,-2000,,,
269.655328,,Insert,1891697,0,A,100,3305,F,
269.655442,,Cancel,1908411,,,-100,,,
269.655509,,Cancel,1977829,,,-2000,,,
269.655648,,Insert,1855177,0,B,2000,3299,G,
269.655984,,Insert,1712646,0,A,200,3305,G,
269.656057,,Cancel,1657810,,,-100,,,
269.656064,,Insert,1638290,0,B,200,3305,F,
269.656089,,Cancel,1590910,,,-1500,,,
269.656122,,Insert,1880147,0,A,200,3306,G,
269.656141,,Insert,1798805,0,A,2000,3308,G,
269.656161,,Cancel,1953864,,,-100,,,
269.656161,,Insert,1717512,0,A,100,3308,G,
269.656168,,Insert,1597720,0,A,100,3306,G,
269.65618,,Insert,1589301,0,A,1000,3306,G,
269.656237,,Insert,1927519,0,A,500,3306,G,
269.656272,,Cancel,1768827,,,-2000,,,
269.65635,,Insert,1948163,0,B,100,3302,G,
269.6564,,Insert,1707262,0,A,2000,3311,G,
269.656452,,Cancel,1924364,,,-2000,,,
269.656565,,Insert,1938261,0,A,400,3305,G,
269.656622,,Insert,1626011,0,A,100,3305,G,
269.656743,,Cancel,1751772,,,-100,,,
269.656794,,Cancel,1632769,,,-2000,,,
269.6568,,Insert,1986995,0,B,2000,3298,G,
269.656896,,Insert,1714098,0,B,2000,3300,G,
269.656939,,Cancel,1855177,,,-2000,,,
269.687707,,Insert,1811020,0,A,200,3305,G,
269.687789,,Cancel,1947222,,,-300,,,
269.687789,,Cancel,1895624,,,-1500,,,
269.687797,,Insert,1606239,0,A,1500,3306,G,
269.687904,,Insert,1591911,0,A,2000,3310,G,
269.687949,,Cancel,1707262,,,-2000,,,
269.691016,,Insert,1734075,0,A,100,3305,G,
269.69108,,Insert,1712264,0,A,200,3305,G,
269.691129,,Cancel,1790903,,,-100,,,
269.722623,,Cancel,1714098,,,-2000,,,
269.722735,,Insert,1593295,0,B,2000,3299,G,
269.72277,,Cancel,1986995,,,-2000,,,
269.727362,,Insert,1826073,0,A,700,3305,G,
269.756626,,Insert,1601618,0,B,2000,3300,G,
269.756674,,Cancel,1601618,,,-2000,,,
269.762658,PriceTrader,Cancel,549,,,-10,,,
269.76307,PriceTrader,Cancel,550,,,-10,,,
269.763184,PriceTrader,Insert,551,1,B,10,3302,G,
269.763329,PriceTrader,Insert,552,1,A,10,3303,G,
269.763329,PriceTrader,Trade,552,1,A,10,3303,,6.61
269.763329,PriceTrader,Hedge,552,0,B,10,3304,,
269.763792,BaseAutoTrader,Cancel,542,,,-10,,,
269.763949,BaseAutoTrader,Cancel,543,,,-10,,,
269.764059,BaseAutoTrader,Insert,544,1,B,10,3302,G,
269.764198,BaseAutoTrader,Insert,545,1,A,10,3303,G,
269.764198,BaseAutoTrader,Trade,545,1,A,10,3303,,6.61
269.764198,BaseAutoTrader,Hedge,545,0,B,10,3304,,
269.891044,,Insert,1643774,0,A,100,3305,G,
269.891492,,Insert,1584987,0,A,100,3305,G,
269.92575,,Insert,1616529,0,A,400,3305,G,
269.925808,,Insert,1632041,0,A,100,3306,G,
269.925821,,Cancel,1784215,,,-200,,,
269.982329,,Cancel,1721963,,,-100,,,
270.006206,BaseAutoTrader,Cancel,544,,,-10,,,
270.006339,BaseAutoTrader,Insert,546,1,B,10,3303,G,
270.006528,BaseAutoTrader,Insert,547,1,A,10,3304,G,
270.006754,PriceTrader,Cancel,551,,,-10,,,
270.006924,PriceTrader,Insert,553,1,B,10,3303,G,
270.007094,PriceTrader,Insert,554,1,A,10,3304,G,
272.162699,,Insert,5001070,1,A,2,3306,G,
273.153778,,Insert,5001071,1,B,328,3304,G,
273.153778,BaseAutoTrader,Trade,547,1,A,10,3304,,-3.3
273.153778,BaseAutoTrader,Hedge,547,0,B,10,3304,,
273.153778,PriceTrader,Trade,554,1,A,10,3304,,-3.3
273.153778,PriceTrader,Hedge,554,0,B,10,3304,,
273.254677,BaseAutoTrader,Cancel,546,,,-10,,,
273.254896,BaseAutoTrader,Insert,548,1,B,10,3304,G,
273.255139,BaseAutoTrader,Insert,549,1,A,10,3305,G,
273.255384,PriceTrader,Cancel,553,,,-10,,,
273.255552,PriceTrader,Insert,555,1,B,10,3304,G,
273.255796,PriceTrader,Insert,556,1,A,10,3305,G,
273.905558,,Insert,5001072,1,B,48,3304,G,
273.949066,,Cancel,7022034,,,-10000,,,
273.949066,,Cancel,7022035,,,-10000,,,
273.949066,,Insert,7022036,1,A,10000,3307,G,
273.949066,,Insert,7022037,1,B,10000,3302,G,
274.002087,,Insert,1895869,0,B,100,3305,F,
274.316915,,Cancel,7022036,,,-10000,,,
274.316915,,Cancel,7022037,,,-10000,,,
274.316915,,Insert,7022038,1,A,10000,3307,G,
274.316915,,Insert,7022039,1,B,10000,3302,G,
274.597176,,Insert,1669491,0,A,400,3304,F,
274.597176,,Insert,1719230,0,A,100,3304,F,
274.597184,,Cancel,7022038,,,-10000,,,
274.597184,,Cancel,7022039,,,-10000,,,
274.597184,,Insert,7022040,1,A,10000,3307,G,
274.597184,,Insert,7022041,1,B,10000,3302,G,
274.597286,,Insert,1800902,0,A,300,3305,G,
274.597295,,Cancel,7022040,,,-10000,,,
274.597295,,Cancel,7022041,,,-10000,,,
274.597295,,Insert,7022042,1,A,10000,3307,G,
274.597295,,Insert,7022043,1,B,10000,3302,G,
274.597307,,Insert,1652607,0,A,100,3305,G,
274.597312,,Cancel,7022042,,,-10000,,,
274.597312,,Cancel,7022043,,,-10000,,,
274.597312,,Insert,7022044,1,A,10000,3307,G,
274.597312,,Insert,7022045,1,B,10000,3302,G,
274.597324,,Cancel,1947075,,,-1500,,,
274.597345,,Cancel,7022044,,,-10000,,,
274.597345,,Cancel,7022045,,,-10000,,,
274.597345,,Insert,7022046,1,A,10000,3307,G,
274.597345,,Insert,7022047,1,B,10000,3302,G,
274.597355,,Insert,1638246,0,B,1500,3302,G,
274.597358,,Cancel,7022046,,,-10000,,,
274.597358,,Cancel,7022047,,,-10000,,,
274.597358,,Insert,7022048,1,A,10000,3307,G,
274.597358,,Insert,7022049,1,B,10000,3302,G,
274.597362,,Insert,1788521,0,A,500,3305,G,
274.597369,,Cancel,7022048,,,-10000,,,
274.597369,,Cancel,7022049,,,-10000,,,
274.597369,,Insert,7022050,1,A,10000,3307,G,
274.597369,,Insert,7022051,1,B,10000,3302,G,
274.597375,,Insert,1713234,0,A,100,3307,G,
274.597426,,Cancel,7022050,,,-10000,,,
274.597426,,Cancel,7022051,,,-10000,,,
274.597426,,Insert,7022052,1,A,10000,3307,G,
274.597426,,Insert,7022053,1,B,10000,3302,G,
274.597467,,Insert,1955852,0,A,2000,3307,G,
274.597558,,Cancel,1591911,,,-2000,,,
274.651336,,Insert,5001073,1,B,36,3305,G,
274.724831,,Cancel,7022052,,,-10000,,,
274.724831,,Cancel,7022053,,,-10000,,,
274.724831,,Insert,7022054,1,A,10000,3307,G,
274.724831,,Insert,7022055,1,B,10000,3302,G,
274.806171,,Insert,1635505,0,A,400,3307,G,
275.029753,,Cancel,7022054,,,-10000,,,
275.029753,,Cancel,7022055,,,-10000,,,
275.029753,,Insert,7022056,1,A,10000,3307,G,
275.029753,,Insert,7022057,1,B,10000,3302,G,
275.11129,,Cancel,1811020,,,-200,,,
275.11129,,Insert,1902801,0,A,200,3304,F,
275.312168,,Cancel,1734075,,,-100,,,
275.312168,,Insert,1883839,0,A,100,3304,F,
275.312786,,Cancel,1826073,,,-700,,,
275.312786,,Insert,1916135,0,A,100,3304,F,
275.312786,,Insert,1771009,0,A,600,3303,F,
275.312892,,Cancel,1948163,,,-100,,,
275.312896,,Insert,1859875,0,A,1000,3305,G,
275.312921,,Cancel,1639388,,,-200,,,
275.312929,,Cancel,1638246,,,-1500,,,
275.312937,,Insert,1756089,0,B,1500,3301,G,
275.312948,,Insert,1902270,0,A,1500,3305,G,
275.312962,,Cancel,1799921,,,-100,,,
275.312962,,Cancel,1966518,,,-1500,,,
275.312971,,Insert,1704523,0,A,200,3304,G,
275.312981,,Cancel,1856303,,,-100,,,
275.313014,,Cancel,1593295,,,-2000,,,
275.313021,,Insert,1919346,0,A,100,3305,G,
275.313044,,Insert,1867437,0,A,100,3306,G,
275.313076,,Cancel,1764022,,,-2000,,,
275.313115,,Insert,1982567,0,A,2000,3306,G,
275.313182,,Insert,1952566,0,B,2000,3297,G,
275.313206,,Insert,1640123,0,A,2000,3307,G,
275.313241,,Insert,1716088,0,B,2000,3299,G,
275.313266,,Cancel,1640123,,,-2000,,,
275.32255,,Cancel,1750408,,,-100,,,
275.322639,,Cancel,1952566,,,-2000,,,
275.352659,,Insert,1884897,0,B,2000,3297,G,
275.352705,,Cancel,1884897,,,-2000,,,
275.382348,,Insert,1743973,0,B,100,3301,G,
275.385773,,Cancel,1860969,,,-400,,,
275.406504,,Cancel,1635505,,,-400,,,
275.412767,,Insert,1851282,0,B,2000,3300,G,
275.412815,,Cancel,1851282,,,-2000,,,
275.419043,,Insert,1586158,0,A,400,3308,G,
275.439653,,Insert,5001074,1,B,17,3305,G,
275.473221,,Insert,1774979,0,A,100,3303,F,
275.473652,,Insert,1935872,0,A,100,3304,G,
275.473713,,Insert,1979930,0,A,100,3304,G,
275.473767,,Cancel,1659226,,,-300,,,
275.508459,BaseAutoTrader,Cancel,548,,,-10,,,
275.508596,BaseAutoTrader,Cancel,549,,,-10,,,
275.508726,BaseAutoTrader,Insert,550,1,B,10,3303,G,
275.508889,BaseAutoTrader,Insert,551,1,A,10,3304,G,
275.508889,BaseAutoTrader,Trade,551,1,A,10,3304,,6.61
275.508889,BaseAutoTrader,Hedge,551,0,B,10,3303,,
275.509264,PriceTrader,Cancel,555,,,-10,,,
275.50939,PriceTrader,Cancel,556,,,-10,,,
275.509501,PriceTrader,Insert,557,1,B,10,3303,G,
275.50962,PriceTrader,Insert,558,1,A,10,3304,G,
275.50962,PriceTrader,Trade,558,1,A,10,3304,,6.61
275.50962,PriceTrader,Hedge,558,0,B,10,3303,,
275.519809,,Insert,1933093,0,A,100,3303,F,
275.562634,,Cancel,7022056,,,-10000,,,
275.562634,,Cancel,7022057,,,-10000,,,
275.562634,,Insert,7022058,1,A,10000,3306,G,
275.562634,,Insert,7022059,1,B,10000,3301,G,
275.603972,,Insert,1844955,0,A,100,3303,F,
275.60405,,Cancel,1585103,,,-100,,,
275.604064,,Insert,1757298,0,A,100,3304,G,
275.755498,BaseAutoTrader,Cancel,550,,,-10,,,
275.755768,BaseAutoTrader,Insert,552,1,B,10,3304,G,
275.755975,BaseAutoTrader,Insert,553,1,A,10,3305,G,
275.756249,PriceTrader,Cancel,557,,,-10,,,
275.756776,PriceTrader,Insert,559,1,B,10,3304,G,
275.757257,PriceTrader,Insert,560,1,A,10,3305,G,
275.780655,,Insert,1784853,0,B,100,3297,G,
275.782826,,Cancel,1895734,,,-1400,,,
275.78289,,Cancel,1757298,,,-100,,,
275.782945,,Insert,1596613,0,B,100,3303,G,
275.783026,,Insert,1833949,0,B,200,3303,G,
275.783035,,Insert,1579571,0,B,1500,3302,G,
275.783071,,Cancel,1867437,,,-100,,,
275.783079,,Cancel,1979930,,,-100,,,
275.783102,,Insert,1955061,0,B,100,3303,G,
275.783112,,Cancel,1982567,,,-2000,,,
275.783255,,Insert,1792133,0,A,2000,3309,G,
275.783279,,Insert,1938048,0,B,2000,3297,G,
275.783322,,Cancel,1938048,,,-2000,,,
275.806751,,Cancel,1662526,,,-400,,,
275.806751,,Cancel,1667414,,,-400,,,
275.806758,,Insert,1641531,0,B,400,3299,G,
275.876333,,Cancel,1938261,,,-300,,,
275.876333,,Insert,1706163,0,A,100,3303,F,
275.876333,,Insert,1828929,0,A,200,3303,F,
275.87647,,Cancel,1579571,,,-1500,,,
275.87651,,Insert,1912233,0,A,100,3306,G,
275.87655,,Insert,1868402,0,A,2000,3306,G,
275.876606,,Cancel,1792133,,,-2000,,,
276.004894,,Insert,5001075,1,A,172,3304,G,
276.006863,,Insert,1906637,0,A,200,3306,G,
276.007062,,Insert,1772849,0,A,2000,3309,G,
276.00711,,Cancel,1772849,,,-2000,,,
276.080113,,Cancel,1643774,,,-100,,,
276.080113,,Insert,1707024,0,A,100,3304,G,
276.080193,,Insert,1673722,0,B,200,3303,G,
276.080275,,Insert,1718668,0,B,1500,3302,G,
276.080311,,Cancel,1912233,,,-100,,,
276.080352,,Cancel,1868402,,,-2000,,,
276.080476,,Insert,1716604,0,A,2000,3309,G,
276.080651,,Cancel,1584987,,,-100,,,
276.080651,,Insert,1890537,0,A,100,3304,G,
276.081277,,Cancel,1616529,,,-400,,,
276.081277,,Insert,1586343,0,A,400,3304,G,
276.081328,,Cancel,1955061,,,-100,,,
276.081356,,Insert,1602192,0,A,100,3304,G,
276.084638,,Insert,1936847,0,A,1200,3304,G,
276.084699,,Cancel,1596613,,,-100,,,
276.084708,,Cancel,1833949,,,-200,,,
276.084714,,Insert,1798542,0,A,100,3305,G,
276.084722,,Cancel,1673722,,,-200,,,
276.08473,,Cancel,1718668,,,-1500,,,
276.084845,,Insert,1649563,0,A,100,3306,G,
276.084903,,Insert,1786279,0,A,2000,3306,G,
276.084951,,Cancel,1716604,,,-2000,,,
276.180533,,Cancel,7022058,,,-10000,,,
276.180533,,Cancel,7022059,,,-10000,,,
276.180533,,Insert,7022060,1,A,10000,3306,G,
276.180533,,Insert,7022061,1,B,10000,3301,G,
276.182346,,Cancel,1632041,,,-100,,,
276.4546,,Insert,5001076,1,B,45,3305,G,
276.516034,,Cancel,7022060,,,-10000,,,
276.516034,,Cancel,7022061,,,-10000,,,
276.516034,,Insert,7022062,1,A,10000,3306,G,
276.516034,,Insert,7022063,1,B,10000,3301,G,
276.975524,,Insert,1861737,0,B,1000,3301,G,
276.977095,,Cancel,7022062,,,-10000,,,
276.977095,,Cancel,7022063,,,-10000,,,
276.977095,,Insert,7022064,1,A,10000,3306,G,
276.977095,,Insert,7022065,1,B,10000,3301,G,
277.181663,,Insert,1814357,0,A,100,3303,F,
277.181663,,Insert,1776283,0,A,200,3303,F,
277.181663,,Insert,1851720,0,A,100,3303,F,
277.181663,,Insert,1623534,0,A,100,3302,F,
277.181663,,Insert,1961560,0,A,100,3302,F,
277.181663,,Insert,1925953,0,A,200,3302,F,
277.181811,,Cancel,1743973,,,-100,,,
277.181815,,Insert,1620858,0,B,300,3302,G,
277.181827,,Insert,1923667,0,A,300,3304,G,
277.181851,,Cancel,1756089,,,-1500,,,
277.181857,,Insert,1593576,0,A,100,3304,G,
277.181874,,Insert,1622471,0,B,200,3302,G,
277.181881,,Insert,1855274,0,B,1500,3300,G,
277.181888,,Insert,1855210,0,A,1500,3304,G,
277.181895,,Cancel,1747857,,,-100,,,
277.181902,,Insert,1633183,0,B,500,3302,G,
277.181932,,Cancel,1580413,,,-100,,,
277.181937,,Cancel,1606239,,,-1500,,,
277.181937,,Cancel,1615246,,,-100,,,
277.181996,,Insert,1783335,0,A,100,3305,G,
277.182004,,Cancel,1828652,,,-2000,,,
277.182013,,Insert,1693076,0,A,500,3304,G,
277.18203,,Cancel,1711870,,,-800,,,
277.18203,,Cancel,1916047,,,-100,,,
277.182035,,Insert,1972784,0,A,200,3303,G,
277.182043,,Cancel,1855210,,,-1500,,,
277.182055,,Insert,1799117,0,A,100,3305,G,
277.182069,,Insert,1933875,0,A,2000,3305,G,
277.182091,,Cancel,1786279,,,-2000,,,
277.182091,,Insert,1894784,0,B,100,3300,G,
277.182125,,Cancel,1622471,,,-200,,,
277.182125,,Insert,1733609,0,A,1500,3304,G,
277.182154,,Cancel,1783335,,,-100,,,
277.18216,,Insert,1647599,0,B,2000,3297,G,
277.182175,,Cancel,1933875,,,-2000,,,
277.182175,,Insert,1731480,0,B,2000,3300,G,
277.182186,,Insert,1822812,0,B,200,3302,G,
277.182238,,Cancel,1733609,,,-1500,,,
